2025-12-5, 04:12:00.000000, 25718.50, 25720.50, 25717.75, 25719.00, 38, 34, 25718.94, 25719.08, 25719.13, 19, 19, 25696.04, 0.00
2025-12-5, 04:13:00.000000, 25718.25, 25718.25, 25713.75, 25715.25, 123, 121, 25716.38, 25715.75, 25716.00, 79, 44, 25696.11, 0.00
2025-12-5, 04:14:00.000000, 25715.75, 25717.25, 25712.00, 25717.25, 97, 92, 25715.56, 25715.50, 25714.63, 57, 40, 25696.16, 0.00
2025-12-5, 04:15:00.000000, 25716.50, 25720.00, 25714.50, 25716.75, 80, 76, 25716.94, 25717.08, 25717.25, 37, 43, 25696.21, 0.00
2025-12-5, 04:16:00.000000, 25716.25, 25719.75, 25715.25, 25718.50, 54, 54, 25717.44, 25717.83, 25717.50, 29, 25, 25696.24, 0.00
2025-12-5, 04:17:00.000000, 25719.75, 25722.00, 25718.75, 25720.00, 55, 54, 25720.13, 25720.25, 25720.38, 14, 41, 25696.28, 0.00
2025-12-5, 04:18:00.000000, 25718.50, 25720.25, 25714.00, 25715.00, 139, 113, 25716.94, 25716.42, 25717.13, 102, 37, 25696.35, 0.00
2025-12-5, 04:19:00.000000, 25714.50, 25716.50, 25713.50, 25714.50, 43, 42, 25714.75, 25714.83, 25715.00, 26, 17, 25696.38, 0.00
2025-12-5, 04:20:00.000000, 25715.00, 25720.50, 25715.00, 25717.75, 40, 38, 25717.06, 25717.75, 25717.75, 16, 24, 25696.40, 0.00
2025-12-5, 04:21:00.000000, 25718.25, 25719.50, 25714.50, 25717.75, 32, 29, 25717.50, 25717.25, 25717.00, 19, 13, 25696.42, 0.00
2025-12-5, 04:22:00.000000, 25717.25, 25718.25, 25716.75, 25717.00, 16, 16, 25717.31, 25717.33, 25717.50, 12, 4, 25696.43, 0.00
2025-12-5, 04:23:00.000000, 25716.75, 25717.50, 25715.00, 25717.25, 30, 30, 25716.63, 25716.58, 25716.25, 18, 12, 25696.45, 0.00
2025-12-5, 04:24:00.000000, 25717.00, 25719.00, 25717.00, 25717.75, 27, 27, 25717.69, 25717.92, 25718.00, 15, 12, 25696.46, 0.00
2025-12-5, 04:25:00.000000, 25717.25, 25725.50, 25717.25, 25723.75, 142, 141, 25720.94, 25722.17, 25721.38, 49, 93, 25696.56, 0.00
2025-12-5, 04:26:00.000000, 25724.75, 25728.75, 25724.00, 25728.00, 69, 58, 25726.38, 25726.92, 25726.38, 40, 29, 25696.62, 0.00
2025-12-5, 04:27:00.000000, 25727.50, 25728.25, 25722.75, 25722.75, 33, 33, 25725.31, 25724.58, 25725.50, 23, 10, 25696.65, 0.00
2025-12-5, 04:28:00.000000, 25722.50, 25726.75, 25722.50, 25726.75, 29, 29, 25724.63, 25725.33, 25724.63, 13, 16, 25696.67, 0.00
2025-12-5, 04:29:00.000000, 25727.00, 25729.00, 25726.25, 25728.00, 37, 37, 25727.56, 25727.75, 25727.63, 18, 19, 25696.70, 0.00
2025-12-5, 04:30:00.000000, 25728.50, 25728.75, 25724.00, 25725.75, 48, 48, 25726.75, 25726.17, 25726.38, 35, 13, 25696.74, 0.00
2025-12-5, 04:31:00.000000, 25726.00, 25726.00, 25723.50, 25724.25, 24, 24, 25724.94, 25724.58, 25724.75, 14, 10, 25696.76, 0.00
2025-12-5, 04:32:00.000000, 25723.00, 25724.50, 25721.25, 25724.50, 37, 36, 25723.31, 25723.42, 25722.88, 18, 19, 25696.79, 0.00
2025-12-5, 04:33:00.000000, 25724.75, 25725.25, 25721.50, 25721.75, 25, 25, 25723.31, 25722.83, 25723.38, 15, 10, 25696.80, 0.00
2025-12-5, 04:34:00.000000, 25721.00, 25721.75, 25719.50, 25719.50, 40, 38, 25720.44, 25720.25, 25720.63, 18, 22, 25696.83, 0.00
2025-12-5, 04:35:00.000000, 25720.25, 25720.75, 25717.75, 25718.75, 33, 33, 25719.38, 25719.08, 25719.25, 25, 8, 25696.85, 0.00
2025-12-5, 04:36:00.000000, 25717.50, 25722.50, 25716.75, 25719.50, 63, 61, 25719.06, 25719.58, 25719.63, 27, 36, 25696.89, 0.00
2025-12-5, 04:37:00.000000, 25719.75, 25720.50, 25712.75, 25713.00, 96, 92, 25716.50, 25715.42, 25716.63, 72, 24, 25696.94, 0.00
2025-12-5, 04:38:00.000000, 25713.00, 25714.50, 25711.50, 25713.25, 82, 81, 25713.06, 25713.08, 25713.00, 45, 37, 25696.98, 0.00
2025-12-5, 04:39:00.000000, 25713.25, 25714.50, 25710.25, 25711.75, 71, 61, 25712.44, 25712.17, 25712.38, 43, 28, 25697.00, 0.00
2025-12-5, 04:40:00.000000, 25711.75, 25711.75, 25707.25, 25708.25, 117, 103, 25709.75, 25709.08, 25709.50, 80, 37, 25697.04, 0.00
2025-12-5, 04:41:00.000000, 25708.00, 25712.50, 25707.00, 25709.00, 94, 93, 25709.13, 25709.50, 25709.75, 44, 50, 25697.08, 0.00
2025-12-5, 04:42:00.000000, 25710.00, 25710.00, 25706.50, 25706.50, 40, 35, 25708.25, 25707.67, 25708.25, 31, 9, 25697.09, 0.00
2025-12-5, 04:43:00.000000, 25707.25, 25708.75, 25706.25, 25707.50, 77, 73, 25707.44, 25707.50, 25707.50, 35, 42, 25697.11, 0.00
2025-12-5, 04:44:00.000000, 25709.00, 25712.25, 25709.00, 25711.00, 82, 76, 25710.31, 25710.75, 25710.63, 31, 51, 25697.14, 0.00
2025-12-5, 04:45:00.000000, 25711.50, 25715.75, 25711.50, 25713.25, 82, 72, 25713.00, 25713.50, 25713.63, 40, 42, 25697.18, 0.00
2025-12-5, 04:46:00.000000, 25714.25, 25714.75, 25713.00, 25713.00, 19, 19, 25713.75, 25713.58, 25713.88, 5, 14, 25697.19, 0.00
2025-12-5, 04:47:00.000000, 25713.00, 25714.75, 25712.50, 25713.00, 46, 37, 25713.31, 25713.42, 25713.63, 28, 18, 25697.21, 0.00
2025-12-5, 04:48:00.000000, 25712.75, 25713.50, 25711.75, 25712.75, 32, 31, 25712.69, 25712.67, 25712.63, 16, 16, 25697.22, 0.00
2025-12-5, 04:49:00.000000, 25712.50, 25713.00, 25712.25, 25712.25, 10, 8, 25712.50, 25712.50, 25712.63, 5, 5, 25697.22, 0.00
